Epsilon,Length,Delay,TotalError,CalcError
0,2,0,0.00935577,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.848983,0.25
0,2,0,0.0243404,0
0,2,0,1.76321,0.25
0,2,0,1,0
0,2,1,0.0222536,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.191092,0.25
0,2,0,0.296901,0.25
0,2,0,1,0
0,2,1,4.89587,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,0.0470715,0
0,2,1,0.724073,0
0,2,0,0.0550166,0
0,2,0,0.0939005,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,2.39499,0.25
0,2,0,0.0195578,0
0,2,0,1.12323,0.25
0,2,0,1,0
0,2,1,0.276199,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.754716,0.25
0,2,0,1,0
0,2,0,1.72663,0.25
0,2,0,0.32652,0
0,2,0,1.93478,0.25
0,2,0,1,0
0,2,0,2.28343,0.25
0,2,0,1,0
0,2,1,0.177013,0
0,2,1,0.82048,0
0,2,0,0.645474,0.25
0,2,0,0.0919295,0
0,2,1,0.284054,0
0,2,0,0.0257824,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.219682,0
0,2,1,0.4772,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.769751,0.25
0,2,1,0.513352,0
0,2,1,3.04177,0.25
0,2,0,0.909903,0.25
0,2,0,0.388515,0.25
0,2,0,1,0
0,2,0,0.945749,0.25
0,2,0,1.06069,0.25
0,2,0,1,0
0,2,1,0.148637,0
0,2,1,0.212031,0
0,2,0,0.073768,0
0,2,0,0.0653347,0
0,2,0,0.283477,0.25
0,2,1,1.35427,0.25
0,2,1,0.849694,0
0,2,0,0.0760558,0.25
0,2,1,0.605212,0
0,2,1,0.185115,0
0,2,0,0.527653,0.25
0,2,1,1.56339,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.702661,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.787775,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.887242,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.402426,0
0,2,1,0.400131,0
0,2,0,1,0
0,2,1,1.09455,0
0,2,0,1,0
0,2,1,2.44019,0.25
0,2,0,0.393357,0.25
0,2,0,0.133955,0
0,2,0,0.838443,0.25
0,2,0,1.05655,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,2.50337,0.25
0,2,1,0.149553,0
0,2,0,1,0
0,2,1,0.348467,0
0,2,1,1.22785,0
0,2,0,0.150335,0
0,2,0,1,0
0,2,0,0.060886,0
0,2,0,0.220953,0.25
0,2,0,0.166182,0
0,2,0,0.0259337,0
0,2,0,1,0
0,2,0,0.202428,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.586571,0.25
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,0,1,0
0,2,1,0.186842,0
0,2,0,1,0
0,2,0,0.214532,0
0,2,1,0.539494,0
0,2,1,1.03506,0
0,2,1,0.4304,0
0,2,0,1,0
0,2,0,1,0
0,2,0,0.790679,0.25
